action,project_id,file_ext,file_size,file_name,rel_path,reason,existing_ids,job_id
legacy_title_match,KLP,.pdf,245552,20251209_Acta Administradores VSORE III _Venta Gemswell-KELPA EXPANSION.pdf,0. GEMSWELL VENTURES SL/SL/Corporate/7. Venta sociedad a KELPA/20251209_Acta Administradores VSORE III _Venta Gemswell-KELPA EXPANSION.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,38f620ac-b2fd-4485-a282-c7f3dfaadbb5,
legacy_title_match,KLP,.xlsx,23760,20251209_Cierre provisiona_Gemswell.xlsx,0. GEMSWELL VENTURES SL/SL/Corporate/7. Venta sociedad a KELPA/20251209_Cierre provisiona_Gemswell.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,f8bed517-edd3-479a-8b11-f24e7ac33a32,
unsupported,KLP,.aforixm,4787,202512XX_Modelo D1B Gemswell.aforixm,0. GEMSWELL VENTURES SL/SL/Corporate/7. Venta sociedad a KELPA/202512XX_Modelo D1B Gemswell.aforixm,unsupported extension .aforixm,,
legacy_title_match,KLP,.docx,48299,Acta Administradores VSORE III _Venta Gemswell-KELPA EXPANSION SW 09.12.2025.docx,0. GEMSWELL VENTURES SL/SL/Corporate/7. Venta sociedad a KELPA/Acta Administradores VSORE III _Venta Gemswell-KELPA EXPANSION SW 09.12.2025.docx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,ca17aefb-552b-4947-8c86-d3bf7fb429b5,
unsupported,KLP,.aforixn,13979,B56510332_D1B_8034965.aforixn,0. GEMSWELL VENTURES SL/SL/Corporate/7. Venta sociedad a KELPA/B56510332_D1B_8034965.aforixn,unsupported extension .aforixn,,
legacy_title_match,KLP,.xls,99840,Libro de Socios KENICHI Q2.xls,0. GEMSWELL VENTURES SL/SL/Corporate/Libro de Socios y Actas/2023/Libro de Socios/Libro de Socios KENICHI Q2.xls,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,537397d5-7566-4779-a18a-7320e5590e24,
legacy_title_match,KLP,.xls,88064,Libro de Socios KENICHI Q4.xls,0. GEMSWELL VENTURES SL/SL/Corporate/Libro de Socios y Actas/2023/Libro de Socios/Libro de Socios KENICHI Q4.xls,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,03c61f76-e1c2-400b-813c-cd2936a662da,
legacy_title_match,KLP,.docx,50848,Acta Acuerdos Sociales LONA BARCELONA SL (GEMSWELL) 16.03.2025 (003).docx,0. GEMSWELL VENTURES SL/SL/Corporate/work/Acta Acuerdos Sociales LONA BARCELONA SL (GEMSWELL) 16.03.2025 (003).docx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,3ccea1e5-6c57-4e78-b483-1ee5f979ce4f,
legacy_title_match,KLP,.docx,65615,Nueva Certificacion GEMSWELL VENTURES SL Acuerdos Sociales 17.03.2025.docx,0. GEMSWELL VENTURES SL/SL/Corporate/work/Nueva Certificacion GEMSWELL VENTURES SL Acuerdos Sociales 17.03.2025.docx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,b3ec701d-0853-4ad1-8c7e-6f4713c722e9,
legacy_title_match,BHX,.pdf,3010884,5.5 Planning Decision Notice.PDF,Documentación/CAPEX/Birmingham/Docu licencia/5.5 Planning Decision Notice.PDF,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,672a978d-a1e0-4fcc-9e11-bc3fffeb54e0,
legacy_title_match,BHX,.xlsx,2699515,10 - USCL Monthly Financial Reporting - Oct 25.xlsx,Documentación/CAPEX/Birmingham/Export/10 - USCL Monthly Financial Reporting - Oct 25.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,85b19b60-7eb1-4ae4-95ae-3e8a1326d849,
missing,BHX,.xlsx,1971196,251128_Emergesurf - BOQ.xlsx,Documentación/CAPEX/Birmingham/Export/CSJ UK proposal/251128_Emergesurf - BOQ.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,217842,251128_Gemswell_Bham__Indirect Cost.xlsx,Documentación/CAPEX/Birmingham/Export/CSJ UK proposal/251128_Gemswell_Bham__Indirect Cost.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1507449,20251203_Capex Birm_export-Import.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20251203_Capex Birm_export-Import.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1503091,20260114_Capex Birm_export-Import.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260114_Capex Birm_export-Import.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1503279,20260202_Capex Birm_export-Import.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260202_Capex Birm_export-Import.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1503291,20260217_Capex Birm_export-Import.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260217_Capex Birm_export-Import.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1393821,20260217_Capex Birm_export-Import_Santander_rev1.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260217_Capex Birm_export-Import_Santander_rev1.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1393785,20260304_Capex Birm_export-Import_Santander.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260304_Capex Birm_export-Import_Santander.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,84341,20260304_Emerge Surf - Spanish Exports Estimate.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260304_Emerge Surf - Spanish Exports Estimate.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1503500,20260309_Capex Birm_export-Import.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260309_Capex Birm_export-Import.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1396583,20260309_Capex Birm_export-Import_Santander - con incurrido.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260309_Capex Birm_export-Import_Santander - con incurrido.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1393842,20260309_Capex Birm_export-Import_Santander.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260309_Capex Birm_export-Import_Santander.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1398855,20260319_Capex Birm_export-Import_Santander - con incurrido.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260319_Capex Birm_export-Import_Santander - con incurrido.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1396263,20260320_Capex Birm_export-Import_Santander.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260320_Capex Birm_export-Import_Santander.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1396698,20260320_Capex Birm_export-Import_Santander_rev1.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260320_Capex Birm_export-Import_Santander_rev1.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1396568,20260323_Capex Birm_export-Import_Santander.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260323_Capex Birm_export-Import_Santander.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,1394689,20260324_Capex Birm_export-Import_Santander.xlsx,Documentación/CAPEX/Birmingham/Export/Export/20260324_Capex Birm_export-Import_Santander.xlsx,no source_hash or title/project match,,
missing,BHX,.xlsx,19215,Bham Wave Park - Export List - 03-12-25.xlsx,Documentación/CAPEX/Birmingham/Export/Export/Bham Wave Park - Export List - 03-12-25.xlsx,no source_hash or title/project match,,
missing,BHX,.pdf,1711961,Birm_análisis arranque obra_Dic2025_rev7.pdf,Documentación/CAPEX/Birmingham/Export/Presentación/Birm_análisis arranque obra_Dic2025_rev7.pdf,no source_hash or title/project match,,
missing,BHX,.pdf,1552898,Birm_análisis arranque obra_11-2025.pdf,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_11-2025.pdf,no source_hash or title/project match,,
missing,BHX,.pptx,9349351,Birm_análisis arranque obra_11-2025.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_11-2025.pptx,no source_hash or title/project match,,
missing,BHX,.pptx,9341474,Birm_análisis arranque obra_Dic2025_rev1.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev1.pptx,no source_hash or title/project match,,
missing,BHX,.pptx,9338008,Birm_análisis arranque obra_Dic2025_rev2JUAN.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev2JUAN.pptx,no source_hash or title/project match,,
missing,BHX,.pptx,9339833,Birm_análisis arranque obra_Dic2025_rev3.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev3.pptx,no source_hash or title/project match,,
missing,BHX,.pdf,1714947,Birm_análisis arranque obra_Dic2025_rev4.pdf,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev4.pdf,no source_hash or title/project match,,
missing,BHX,.pptx,9337489,Birm_análisis arranque obra_Dic2025_rev4.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev4.pptx,no source_hash or title/project match,,
missing,BHX,.pptx,9337489,Birm_análisis arranque obra_Dic2025_rev5 (1).pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev5 (1).pptx,no source_hash or title/project match,,
missing,BHX,.pdf,1707500,Birm_análisis arranque obra_Dic2025_rev5.pdf,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev5.pdf,no source_hash or title/project match,,
missing,BHX,.pptx,9346158,Birm_análisis arranque obra_Dic2025_rev5.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev5.pptx,no source_hash or title/project match,,
missing,BHX,.pdf,1712073,Birm_análisis arranque obra_Dic2025_rev6.pdf,Documentación/CAPEX/Birmingham/Export/Presentación/old/Birm_análisis arranque obra_Dic2025_rev6.pdf,no source_hash or title/project match,,
missing,BHX,.pptx,9343487,Birm_análisis arranque obra_Dic2025_rev7.pptx,Documentación/CAPEX/Birmingham/Export/Presentación/Birm_análisis arranque obra_Dic2025_rev7.pptx,no source_hash or title/project match,,
missing,BHX,.pdf,131134,TT Stage 4 Cost Plan Comparison_ Dic25.pdf,Documentación/CAPEX/Birmingham/Export/T&T Cost Plan/TT Stage 4 Cost Plan Comparison_ Dic25.pdf,no source_hash or title/project match,,
missing,BHX,.pptx,7359186,260309_GemswellSurfBirmingham_estructura exportación.pptx,Documentación/CAPEX/Birmingham/Export/260309_GemswellSurfBirmingham_estructura exportación.pptx,no source_hash or title/project match,,
too_large,BHX,.pdf,148072616,2010-EmergeSurf-Interiors-RIBA3-Report-PRINT.pdf,Documentación/CAPEX/Birmingham/Info general/2010-EmergeSurf-Interiors-RIBA3-Report-PRINT.pdf,over 52428800 byte ingest job limit,,
legacy_title_match,BHX,.pdf,1556562,2010-A-SH-P-00-110-GroundFloorPlan.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-110-GroundFloorPlan.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,80f7adee-9577-49e8-806a-9d3345835c0a;df7b6940-58e4-4467-ab61-8502cff85fb3,
legacy_title_match,BHX,.pdf,855016,2010-A-SH-P-00-112-GroundFloorPlan-1_2.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-112-GroundFloorPlan-1_2.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,85d1ba6a-ed3c-41d5-a6f0-a6dada662ddd;8f615730-b222-428d-9a0c-3b9a7da7e147,
legacy_title_match,BHX,.pdf,931817,2010-A-SH-P-00-113-GroundFloorPlan-2_2.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-113-GroundFloorPlan-2_2.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,145f3eaf-9d5d-499f-ac32-ebc62fc8e8bf;35b1795f-ad78-4fa5-b10e-e5e34ead4ef2;040ff9ed-c549-4e4f-8f19-dd0fbcb6faf5,
legacy_title_match,BHX,.pdf,288285,2010-A-SH-P-00-130-DetailGroundFloorPlan-1_5.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-130-DetailGroundFloorPlan-1_5.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,ffd7d77e-ea03-4e82-bc9d-5ea2a1b74a25;c158817d-be60-4478-ab21-cd79afdab2d5,
legacy_title_match,BHX,.pdf,415923,2010-A-SH-P-00-131-DetailGroundFloorPlan-2_5.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-131-DetailGroundFloorPlan-2_5.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,9f83812d-267b-43b8-b6f5-372d770994cb;fbf497f8-b2df-489d-ade4-353e255a6d08,
legacy_title_match,BHX,.pdf,411666,2010-A-SH-P-00-132-DetailGroundFloorPlan-3_5.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-132-DetailGroundFloorPlan-3_5.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,4b6ae203-4cb8-483e-81ce-1cc016ab25de;2fbb0f6c-9c77-4b86-9775-23a11f5f0149,
legacy_title_match,BHX,.pdf,792948,2010-A-SH-P-00-133-DetailGroundFloorPlan-4_5.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-133-DetailGroundFloorPlan-4_5.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1f775b97-af2c-45aa-8133-fed5f7468c28;6df8ea93-ad6b-4d72-9875-e3e45161ffe8,
legacy_title_match,BHX,.pdf,458684,2010-A-SH-P-00-134-DetailGroundFloorPlan-5_5.pdf,Documentación/CAPEX/Birmingham/Info general/layout building/2010-A-SH-P-00-134-DetailGroundFloorPlan-5_5.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,563af5e3-2e0e-478e-85eb-e81b116f1781;ad53b89d-c757-419d-a246-c7eafc5f9cda;c6d56afb-2f8a-4634-8ec0-ade4bbadc2c9,
missing,BHX,.pdf,197121,Anotaciones croquis plano en planta.pdf,Documentación/CAPEX/Birmingham/Info general/Anotaciones croquis plano en planta.pdf,no source_hash or title/project match,,
missing,BHX,.pdf,505523,Birm Location.pdf,Documentación/CAPEX/Birmingham/Info general/Birm Location.pdf,no source_hash or title/project match,,
missing,BHX,.pdf,4412827,Gemswell_Project_Teaser_CAST_241017_08.pdf,Documentación/CAPEX/Birmingham/Info general/Gemswell_Project_Teaser_CAST_241017_08.pdf,no source_hash or title/project match,,
legacy_title_match,BHX,.pdf,2546090,Hub Internal Re-Design .pdf,Documentación/CAPEX/Birmingham/Info general/Hub Internal Re-Design .pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,1cec5310-1092-407c-860a-d08bf79701fa,
unsupported,BHX,.png,3277530,ubicación Birm google maps.png,Documentación/CAPEX/Birmingham/Info general/ubicación Birm google maps.png,unsupported extension .png,,
legacy_title_match,BHX,.pdf,139146,2010-A-xx-Sch01-CDP.pdf,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/01 - Architect - Stonewood Design (250407 - TenderIssue)/1-Schedules/0-General/2010-A-xx-Sch01-CDP.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,8a59d3aa-aacd-4e6f-afde-df9947d62731,
legacy_title_match,BHX,.pdf,87986,2010-A-xx-Sch03-SampleSchedule.pdf,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/01 - Architect - Stonewood Design (250407 - TenderIssue)/1-Schedules/0-General/2010-A-xx-Sch03-SampleSchedule.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,873c07d8-957b-43ce-ad26-9858fd82b4dd,
legacy_title_match,BHX,.pdf,106065,2010-A-xx-Sch05-CDMRegister.pdf,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/01 - Architect - Stonewood Design (250407 - TenderIssue)/1-Schedules/0-General/2010-A-xx-Sch05-CDMRegister.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,a1fe4e2b-0c79-43dd-8257-7e169120147c,
legacy_title_match,BHX,.xlsx,366141,Emergesurf - Stage 3 Cost Plan - Quantities.xlsx,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/03 - Measures - Turner & Townsend (Info Only)/Emergesurf - Stage 3 Cost Plan - Quantities.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,35362d47-107e-4e80-8a63-c5d96fc49556,
unsupported,BHX,.jpg,10182814,2010-A-Image-AerialView-Marketing-Photo01.jpg,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/04 - Bham Wave Park Images - Old Design/2010-A-Image-AerialView-Marketing-Photo01.jpg,unsupported extension .jpg,,
unsupported,BHX,.jpg,12666093,2010-A-Image-AerialView-Marketing-Photo02.jpg,Documentación/CAPEX/Birmingham/RIBA 4/Riba 4/Gemswell - Bham Wave Park - RIBA4 - Issued - SanJose Send/04 - Bham Wave Park Images - Old Design/2010-A-Image-AerialView-Marketing-Photo02.jpg,unsupported extension .jpg,,
missing,MAD,.pdf,5310923,20240421_Avance Geotécnico Metropolitano.pdf,Documentación/CAPEX/Madrid/Informes geotécnicos/20240421_Avance Geotécnico Metropolitano.pdf,no source_hash or title/project match,,
unsupported,MAD,.dwg,182711862,AMPLIACION-SONDEOS-LEVANTAMIENTO ETRS89 CIUDAD DEPORTIVA ATLETICO MADRID 250823_CON PARCELAS.dwg,Documentación/CAPEX/Madrid/Informes geotécnicos/AMPLIACION-SONDEOS-LEVANTAMIENTO ETRS89 CIUDAD DEPORTIVA ATLETICO MADRID 250823_CON PARCELAS.dwg,unsupported extension .dwg,,
unsupported,MAD,.zip,1266977,ATLETICO DE MADRID - Planos-propuesta.zip,Documentación/CAPEX/Madrid/Informes geotécnicos/ATLETICO DE MADRID - Planos-propuesta.zip,unsupported extension .zip,,
too_large,MAD,.pdf,181819759,CP9329-PC-AX02-Geotecnia-D01.pdf,Documentación/CAPEX/Madrid/Informes geotécnicos/CP9329-PC-AX02-Geotecnia-D01.pdf,over 52428800 byte ingest job limit,,
legacy_title_match,MAD,.pdf,8953527,CP9329-RP-Trat_Terreno-F2-D01.pdf,Documentación/CAPEX/Madrid/Informes geotécnicos/CP9329-RP-Trat_Terreno-F2-D01.pdf,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,bcad31b9-085b-4d5d-b819-a3eb74f1a5a7,
unsupported,MAD,.txt,167,Informe de optimización instalaciones Atletico v4 24-01-2025 DEF.docx_Error.txt,__Documentación/CAPEX/Madrid/Informes geotécnicos/Informe de optimización instalaciones Atletico v4 24-01-2025 DEF.docx_Error.txt,"parser/export error sidecar, not a source document",,
unsupported,MAD,.msg,2063872,MAD3 - CP9329_ WG MADRID_ Teraplén de Prueba.msg,Documentación/CAPEX/Madrid/Informes geotécnicos/MAD3 - CP9329_ WG MADRID_ Teraplén de Prueba.msg,unsupported extension .msg,,
legacy_title_match,MAD,.xlsx,145573,Mediciones - Propuesta proyecto centro deportivo.xlsx,Documentación/CAPEX/Madrid/Informes geotécnicos/Mediciones - Propuesta proyecto centro deportivo.xlsx,legacy title/project match has NULL source_hash; skipped by default to avoid duplicates,4bbf3126-e384-4a45-9ce3-4393d2331308,
missing,MAD,.pdf,44111,OFERTA SIGMA METROPOLITANO.pdf,Documentación/CAPEX/Madrid/Informes geotécnicos/OFERTA SIGMA METROPOLITANO.pdf,no source_hash or title/project match,,
missing,MAD,.pdf,1106176,2024_06_MOR_MADRID PLAYA SURF.pdf,Documentación/CAPEX/Madrid/Informes mensuales Hill International/2024_06_MOR_MADRID PLAYA SURF.pdf,no source_hash or title/project match,,
missing,MAD,.pdf,1502729,2024_07_MOR_MADRID PLAYA SURF.pdf,Documentación/CAPEX/Madrid/Informes mensuales Hill International/2024_07_MOR_MADRID PLAYA SURF.pdf,no source_hash or title/project match,,
missing,MAD,.pdf,2026966,2024_08_MOR_MADRID PLAYA SURF.pdf,Documentación/CAPEX/Madrid/Informes mensuales Hill International/2024_08_MOR_MADRID PLAYA SURF.pdf,no source_hash or title/project match,,
missing,MAD,.pdf,2839458,2024_09_MOR_MADRID PLAYA SURF.pdf,Documentación/CAPEX/Madrid/Informes mensuales Hill International/2024_09_MOR_MADRID PLAYA SURF.pdf,no source_hash or title/project match,,
